Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
IVRCL,2022-03-31,0.2316210737347325,2.766183207531174,0.0106708421988987,0.8503525118450539,0.482603447136516,0.0098678636185207,0.1712529291951955,0.6744028561803566,5.0,0.3372014280901783,0,-0.06232,-3.218541,0.3473,0.020185,-0.388691,0.171086,-0.189963,0.071736,0.0,-0.004742,0.050857812,0,Very Safe
IVRCL,2022-06-30,0.1590193029371949,2.8336821528289287,0.0064953784886109,0.2296780129903684,0.4500068060766136,0.0054445094533825,0.0887648336286024,0.8137194292018954,5.0,0.4068597146009477,0,0.373294,-2.951757,0.270966,0.104845,-0.318425,0.174417,-0.33322,0.331808,0.0,0.08586,0.12622155,0,Very Safe
IVRCL,2022-09-30,0.1568997048680418,1.4647475334787363,0.0063372662372555,0.7697698152528724,0.4361126416478858,0.0051369289254937,0.08465564162949,0.7222014769337356,5.0,0.3611007384668678,0,0.313512,-3.159265,0.261881,-0.094906,-0.507078,0.102399,-0.293912,-0.161745,0.0,-0.027972,0.037700277,0,Very Safe
IVRCL,2022-12-31,0.0428265171380871,1.9664863956396528,0.0117609624794703,0.4520340922807732,0.4965113978892125,0.0101316712863262,0.1446159201197517,0.8462738808349495,5.0,0.4231369404174747,0,0.223527,-2.965718,0.331681,0.4696,-0.344188,0.216676,-0.274861,0.526879,0.0,0.095483,0.1988501,0,Very Safe
Infosys,2014-03-31,0.3762397533389068,0.253989215167198,0.1072783994516281,3.93997918628606,0.5506134617281709,0.1168836362716527,2.788536913113219,0.3514469617376785,5.0,0.1757234808688392,0,-0.261272,1.050183,-0.48925,-1.427782,-0.024559,-0.394607,-1.22397,-1.16607,0.0,-0.234643,0.020947874,0,Very Safe
Infosys,2014-06-30,0.3015626229464523,0.3213170288809288,0.1261991077961717,4.960172611519477,0.5115770250030188,0.1020940783267514,4.728172296940773,0.35311920571585,5.0,0.176559602857925,0,-0.262808,0.460214,-0.493702,-1.385724,-0.235461,-0.394563,-1.147604,-1.109671,0.0,-0.213981,0.011476854,0,Very Safe
Infosys,2014-09-30,0.4770351905490635,0.3393747896441437,0.1114002034620834,5.905156832318407,0.4222719298857584,0.1119543535796269,3.62101098259174,0.2854299578894771,5.0,0.1427149789447385,0,-0.215037,0.171067,-0.468832,-1.385957,-0.52765,-0.437936,-1.064978,-1.052941,0.0,-0.196236,0.007759262,0,Very Safe
Infosys,2014-12-31,0.2394536360642646,0.59351632612113,0.16182268205194,5.515172128283247,0.6534294665286151,0.1614449298289827,4.718372354498499,0.4361897391013956,5.0,0.2180948695506978,0,0.053228,-0.479935,-0.43251,-1.458606,0.807818,-0.274854,-1.114512,-1.020141,0.0,-0.182,0.022442758,0,Very Safe
Infosys,2015-03-31,0.387008059958254,0.4731453801970552,0.107073521664187,3.612384445755098,0.4218068310130443,0.0986406355770516,2.505390712064661,0.4064770968116546,5.0,0.2032385484058273,0,-0.124954,0.024636,-0.454987,-1.452531,-0.555961,-0.440242,-0.999993,-1.059259,0.0,-0.196236,0.0071596727,0,Very Safe
Infosys,2015-06-30,0.3474971563529769,0.5207409185619538,0.0835667877734302,4.484401323396965,0.4351963008387203,0.0669978000466559,2.70089374737056,0.3371166629625865,5.0,0.1685583314812932,0,-0.142124,-0.131526,-0.469929,-1.451245,-0.412612,-0.407965,-1.041654,-1.076537,0.0,-0.199999,0.006651974,0,Very Safe
Infosys,2015-09-30,0.3400406969678443,0.7964039327078656,0.1078070991397413,7.726493331381499,0.5755249505500634,0.1078571043378724,3.5274979169401,0.324650358325868,5.0,0.162325179162934,0,-0.178011,-1.803809,-0.41441,-1.283927,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.0056285704,0,Very Safe
Infosys,2015-12-31,0.3803415773738717,0.8057555009832518,0.1060505742456438,6.072873542500877,0.4952746378881996,0.0975290748774233,3.598842785493208,0.3458363755259462,5.0,0.1729181877629731,0,-0.177779,-1.840361,-0.385921,-1.258764,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029696769,0,Very Safe
Infosys,2016-03-31,0.3131915828189474,0.5912830480998175,0.0736121128847504,5.186681424547524,0.4072451028052928,0.0787214681507785,3.026260814320262,0.2536465165352723,5.0,0.1268232582676361,0,-0.136944,-0.703247,0.12263,-1.420499,-0.553492,-0.351007,-0.952443,-1.064933,0.0,-0.196176,0.0071840137,0,Very Safe
Infosys,2016-06-30,0.3711551620723599,0.8206775224749859,0.111079680644155,9.809046839642027,0.5400668326713916,0.0991038458660737,5.049132166624744,0.2702841656898433,5.0,0.1351420828449216,0,-0.177759,-1.832354,-0.389859,-1.290068,-0.305263,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0029923879,0,Very Safe
Infosys,2016-09-30,0.4396325598577162,0.9940993077469824,0.1296605272363905,8.813022233283208,0.5225891508103283,0.1241563101525677,6.116724113411856,0.2743772186673895,5.0,0.1371886093336947,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Infosys,2016-12-31,0.4138416295341938,0.6858264178548675,0.0954241299563371,6.270159779188385,0.4060209866781114,0.094464679709085,3.836654924705118,0.3467091293439849,5.0,0.1733545646719924,0,-0.148738,-0.88876,-0.396291,-1.381317,-0.540463,-0.343033,-0.926772,-1.056829,0.0,-0.196176,0.0038687107,0,Very Safe
Infosys,2017-03-31,0.4534869339959286,1.0173237082093127,0.1279037157443865,6.903914565019686,0.4737134087333967,0.111411959988495,4.576040024132822,0.332205693961341,5.0,0.1661028469806705,0,-0.155637,-1.920486,-0.374595,-1.242468,-0.353872,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Infosys,2017-06-30,0.3805536423313671,1.052016790379936,0.1038853905727055,8.075770811122293,0.4613503939756498,0.088344578936166,4.130317564106907,0.2691070627669336,5.0,0.1345535313834668,0,-0.155637,-1.917888,-0.370138,-1.242468,-0.337825,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Infosys,2017-09-30,0.4162355784098042,1.0251572561806683,0.103977608895534,7.215570748518707,0.4745872670477558,0.0986778761652436,3.0855248129113764,0.3593394825428139,5.0,0.1796697412714069,0,-0.155637,-1.920486,-0.374595,-1.242468,-0.353872,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Infosys,2017-12-31,0.3411736971403984,1.2265880043968262,0.1447597008160313,6.158557516675424,0.5186185041524227,0.1203290251618992,4.895923349501603,0.3935195531316351,5.0,0.1967597765658175,0,-0.175909,-1.88129,-0.393586,-1.273772,-0.20113,-0.166622,-0.899357,-0.864168,0.0,-0.206339,0.0032212713,0,Very Safe
Infosys,2018-03-31,0.4558298821309224,1.5290027825107255,0.1343092805214297,5.7755613673985495,0.5791540220221181,0.1396960164350234,5.754938442415981,0.3209992611663875,5.0,0.1604996305831937,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Infosys,2018-06-30,0.4133070574095996,1.4644571868200575,0.121472613525703,6.519730914133723,0.4918941291429261,0.1212966916579837,3.514676994329452,0.314866750623075,5.0,0.1574333753115375,0,-0.175929,-1.907163,-0.381408,-1.242468,-0.358455,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Infosys,2018-09-30,0.3660548810583831,1.4166056788341403,0.13942718211823,7.335921970908592,0.5969069681168807,0.1303799308597124,4.864786975270676,0.3880009781641331,5.0,0.1940004890820665,0,-0.176161,-1.870159,-0.416086,-1.267631,0.395008,-0.179429,-0.956696,-0.831717,0.0,-0.205603,0.005590651,0,Very Safe
Infosys,2018-12-31,0.3983881667439048,1.1032599266024867,0.080439760023398,5.716501242506256,0.4120011282133692,0.0867221286391048,2.4695338830316724,0.2969284163710906,5.0,0.1484642081855453,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Infosys,2019-03-31,0.2236356266402988,1.6691812891872138,0.1541269223954636,4.866973819787916,0.6143587369975345,0.1373176100941659,5.195490685853271,0.4152135260505056,5.0,0.2076067630252528,0,-0.053331,-1.93088,-0.439658,-1.265049,0.520157,-0.157323,-0.970866,-0.81317,0.0,-0.190813,0.006871277,0,Very Safe
Infosys,2019-06-30,0.4710131692930817,1.50632077208576,0.109416695335057,8.22942876032004,0.4869017961793355,0.1044605379172929,3.740581478144327,0.3111048621316047,5.0,0.1555524310658023,0,-0.165538,-1.907163,-0.381408,-1.242468,-0.338345,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Infosys,2019-09-30,0.255313434515705,1.5727615050135293,0.1385671127841996,3.426804094669921,0.5317386014885352,0.1235192428164769,3.2045339542785847,0.425594864089014,5.0,0.212797432044507,0,-0.034622,-1.918512,-0.4031,-1.278866,-0.314869,-0.155191,-0.898296,-0.86257,0.0,-0.202262,0.0032017056,0,Very Safe
Infosys,2019-12-31,0.3251150316971085,1.7265679155817029,0.1420551948486887,6.411119873264444,0.5416825459778498,0.1503802464514396,4.238160047265855,0.445122040171983,5.0,0.2225610200859915,0,-0.175909,-1.898704,-0.391535,-1.273772,-0.305263,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Infosys,2020-03-31,0.507297361299042,1.671042858986728,0.0983940953217699,10.163806126096224,0.5266864026805705,0.0827051456792328,4.959984678983661,0.2792747984324498,5.0,0.1396373992162249,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Infosys,2020-06-30,0.3356040756609627,2.451713961826719,0.1051798054704742,6.849511954482658,0.5519323852675632,0.0909607005795457,3.1313726445057912,0.3512283725680488,5.0,0.1756141862840244,0,-0.184208,-1.922766,-0.401226,-1.277352,-0.03677,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Infosys,2020-09-30,0.3219923506347816,2.2212995599062832,0.1601266334165563,4.183615443666192,0.6417810520848325,0.1395910381937402,3.261636793211184,0.4489732634339534,5.0,0.2244866317169767,0,-0.180369,-1.917248,-0.397492,-1.281184,0.679071,-0.16606,-0.950632,-0.775,0.0,-0.190991,0.007748458,0,Very Safe
Infosys,2020-12-31,0.4280591197319717,1.0784078289244188,0.1275771450148669,5.942043114106458,0.4561708032070241,0.1256080978580424,4.73957601002937,0.2624583596260125,5.0,0.1312291798130062,0,-0.150831,-1.917888,-0.363994,-1.242468,-0.348775,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Infosys,2021-03-31,0.3034135595313924,2.766130905753432,0.1356499368813952,6.029968057768782,0.5354008799529223,0.1089688666021566,4.044470699276224,0.3328259505057853,5.0,0.1664129752528926,0,-0.175909,-1.892142,-0.391535,-1.273772,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Infosys,2021-06-30,0.5038782692335109,1.7034167318652738,0.0891567909301844,8.655747908220322,0.4424211398778505,0.0777768571223249,4.559507762140137,0.2774219411457998,5.0,0.1387109705728999,0,-0.152008,-1.897387,-0.363491,-1.262411,-0.132236,-0.243765,-0.898642,-0.850959,0.0,-0.20109,0.0034204128,0,Very Safe
Infosys,2021-09-30,0.3245821228901478,1.8244122029292411,0.1170828732281112,5.756025433160162,0.5116719183735088,0.1050704956989755,3.677798491635496,0.4188714165479232,5.0,0.2094357082739616,0,-0.175909,-1.886836,-0.393586,-1.261807,-0.261587,-0.179418,-0.899357,-0.864168,0.0,-0.20109,0.0030294606,0,Very Safe
Infosys,2021-12-31,0.2696852978872798,2.576003129816653,0.1406179913091182,5.723381284389015,0.5103481330158827,0.1257999582848336,3.4047014093654098,0.4070033087674114,5.0,0.2035016543837057,0,-0.085518,-1.903288,-0.394773,-1.2669,-0.264326,-0.16997,-0.902228,-0.870636,0.0,-0.20109,0.0032323587,0,Very Safe
Infosys,2022-03-31,0.3224682178299621,0.9520631997347078,0.1117896218834856,3.1848698499357613,0.4631014812886711,0.1068174885331745,3.5858210683662426,0.4290235481413072,5.0,0.2145117740706536,0,-0.155637,-1.917708,-0.374595,-1.242468,-0.333549,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Infosys,2022-06-30,0.398034387361698,3.19661048724811,0.1214320064435968,13.046630165831267,0.6486460257615384,0.0975867120877009,6.243935593511027,0.2669584032091606,5.0,0.1334792016045803,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Infosys,2022-09-30,0.2960559507728623,1.2782222783664363,0.0878329537743284,5.3113320694788415,0.4626693797343492,0.0904074956316473,3.173838512772648,0.2870391135734936,5.0,0.1435195567867468,0,-0.155637,-1.917708,-0.374595,-1.242468,-0.333549,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Infosys,2022-12-31,0.3744110651689897,2.9043727763335734,0.121526413233299,5.992489826212372,0.5569650554248673,0.1016466273908842,3.8467766380448114,0.4038446295676266,5.0,0.2019223147838133,0,-0.184208,-1.922766,-0.401226,-1.277352,-0.03677,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Jaypee Infratech,2014-03-31,0.2924136422556994,0.233881461476294,0.0325874086150705,0.6683221750136046,0.4470220918817184,0.0266672829952418,0.4839480857130218,0.7655618868803701,5.0,0.382780943440185,1,-0.179182,1.721548,0.262382,0.31429,-0.026901,-0.221409,0.482111,-0.134896,0.0,-0.029587,0.92524064,1,Severe Risk
Jaypee Infratech,2014-06-30,0.2234357684995653,0.3675235336956856,0.044800919932508,0.3379729270001181,0.6532732837129263,0.0453659294296708,0.5221524616952851,0.8335936350956252,5.0,0.4167968175478126,1,-0.162965,0.482273,0.200953,0.16997,0.820287,0.508375,0.633354,0.371064,0.0,0.092579,0.96903116,1,Severe Risk
Jaypee Infratech,2014-09-30,0.1024039027772925,0.3924508349905365,0.0504809317400447,0.3860115437535602,0.6320026323495107,0.0517610015090542,0.6566640121330877,0.8230063922574932,5.0,0.4115031961287466,1,-0.118203,0.442793,0.137733,0.547846,0.762387,0.252663,0.038923,0.665536,0.0,0.142547,0.9608211,1,Severe Risk
Jaypee Infratech,2014-12-31,0.0143367201329008,0.2894735770214464,0.0309429633048114,0.4664935186096035,0.4290385799651578,0.0326073415417104,0.5110269992099139,0.8346166156544409,5.0,0.4173083078272204,1,0.088603,0.996659,0.22874,0.55558,-0.569542,-0.156561,0.497909,0.537564,0.0,0.090068,0.93063253,1,Severe Risk
Jaypee Infratech,2015-03-31,0.218009387820612,0.3006630136293187,0.0215589745026673,0.3722575524977451,0.458352186741346,0.0187980011849324,0.3045114895820824,0.8279436367560356,5.0,0.4139718183780178,1,-0.23525,1.02025,-0.181608,0.52395,-0.29964,0.498476,0.404348,0.322155,0.0,0.093215,0.9222501,1,Severe Risk
Jaypee Infratech,2015-06-30,0.1101500000531418,0.4462096327518816,0.0319283398744936,0.5136097777698462,0.6143238792427689,0.0346503046118395,0.6495910853642513,0.6882015023164765,5.0,0.3441007511582382,0,-0.499281,0.308196,0.090716,0.611598,0.576198,-0.12566,-0.062089,-0.030216,0.0,0.00891,0.7695541,1,High Risk
Jaypee Infratech,2015-09-30,0.215307590963645,0.3788629428600796,0.0183440102288027,0.31692920867369,0.6204090487132903,0.0151441586075714,0.2996668434571045,0.6783319580378289,5.0,0.3391659790189144,1,-0.021946,0.516096,0.402481,0.139001,0.80788,0.505362,0.463473,0.131743,0.0,0.012579,0.9638791,1,Severe Risk
Jaypee Infratech,2015-12-31,0.161462457430196,0.3993168022162183,0.0358316460784966,0.6668170203604213,0.5197741344921828,0.0391205727615505,0.4122364112005189,0.8287851848793486,5.0,0.4143925924396743,1,0.351318,0.451927,0.228267,0.348555,-0.144779,0.557546,0.496857,0.512071,0.0,0.078086,0.96110696,1,Severe Risk
Jaypee Infratech,2016-03-31,0.0854886486352927,0.3171008449956362,0.0252005770339486,0.8313475902528668,0.5012299054128696,0.0258213175604197,0.4203663977050497,0.7079833558408691,5.0,0.3539916779204345,1,-0.248742,0.912239,0.001894,0.242056,-0.08995,-0.308348,0.430664,0.106874,0.0,-0.013817,0.79580754,1,High Risk
Jaypee Infratech,2016-06-30,0.2155577111265998,0.4076157667250722,0.0207877900668632,0.8189202413462136,0.5430204616097701,0.0189602383983013,0.4255615302552963,0.6773269163713244,5.0,0.3386634581856622,0,-0.061415,0.349608,-0.293654,-0.010642,-0.259205,0.362806,0.461886,0.024279,0.0,-0.018524,0.707353,1,High Risk
Jaypee Infratech,2016-09-30,0.2336302860005815,0.3721842912656446,0.0237663660528928,0.496621589188532,0.5174471539648731,0.0191066524141612,0.3758472987821927,0.6416080191656143,5.0,0.3208040095828071,1,-0.047399,0.523449,-0.125925,0.765385,-0.274265,0.46749,0.445585,0.170496,0.0,-0.008295,0.904127,1,Severe Risk
Jaypee Infratech,2016-12-31,0.1232057185761673,0.3220356072441777,0.0200620624124379,0.2732798320895225,0.4325613554618845,0.0194746845201024,0.2305536900168129,0.7958089297194907,5.0,0.3979044648597453,1,-0.034432,0.830409,0.034401,0.091257,-0.474933,0.495263,0.072244,0.430138,0.0,0.194756,0.8772375,1,Severe Risk
Jaypee Infratech,2017-03-31,0.0870072747304469,0.3891929696852725,0.0122464906727906,0.3975388647906796,0.4629226720814568,0.0105631598541168,0.250897853366309,0.6824825052106187,5.0,0.3412412526053093,1,-0.253279,0.517286,0.42553,0.617424,-0.30363,0.43614,0.236112,0.093966,0.0,-0.000509,0.8905591,1,Severe Risk
Jaypee Infratech,2017-06-30,0.1467869088713835,0.5668455095267088,0.0361937131228094,0.6343893459733736,0.6008616719648804,0.0315644225001497,0.5528856487953793,0.8284805497665759,5.0,0.4142402748832879,1,0.318351,-0.470136,0.150065,0.797627,0.711976,0.084989,0.319339,0.60955,0.0,0.099143,0.9501844,1,Severe Risk
Jaypee Infratech,2017-09-30,0.1390024052581197,0.3691312354079245,0.0289304026958503,0.4826393570469046,0.4182979613909268,0.0259267954067811,0.5334324846531311,0.7556446225553245,5.0,0.3778223112776622,0,-0.166563,0.515054,0.204925,0.570504,-0.644695,-0.352471,0.421948,-0.464171,0.0,-0.136457,0.5684416,1,Moderate Risk
Jaypee Infratech,2017-12-31,0.1208038334836342,0.3531288641251178,0.0305156100058636,0.7933473511954354,0.5609608330432396,0.027398285276032,0.4842881520888983,0.6459780128082064,5.0,0.3229890064041032,0,-0.41282,0.375753,0.118475,0.172508,0.069389,-0.396239,0.45393,-0.085379,0.0,-0.002349,0.6503761,1,High Risk
Jaypee Infratech,2018-03-31,0.0672903301622584,0.2923917486558846,0.0210904871570478,0.5720707653026438,0.4288677540819943,0.0217694780732497,0.2610442779022315,0.8131556093690291,5.0,0.4065778046845145,0,0.058182,1.072943,-0.115871,0.712733,-0.52774,-0.321725,0.196316,0.465436,0.0,0.105379,0.8779412,1,Severe Risk
Jaypee Infratech,2018-06-30,0.2478943771449162,0.4675599671815121,0.0281135077640451,0.2938867014043159,0.4462122784452225,0.0238939181337116,0.504421632893477,0.6797848788835483,5.0,0.3398924394417741,0,0.126634,0.011602,0.203998,-0.010929,-0.219293,-0.412981,0.39019,-0.014069,0.0,-0.010468,0.5967899,1,Moderate Risk
Jaypee Infratech,2018-09-30,0.3055059106722951,0.4624714038840162,0.0204545582232237,0.8209598188792815,0.6255805882581716,0.0167761861907442,0.359423152075421,0.7401642133751702,5.0,0.3700821066875851,1,-0.253923,0.179801,-0.213031,0.018934,0.894086,0.351992,0.471329,-0.245703,0.0,-0.072441,0.8112987,1,Severe Risk
Jaypee Infratech,2018-12-31,0.182450164120237,0.6816590700349673,0.023314137275477,0.3416671409808606,0.6080014449339488,0.0207607979046093,0.3991006214466717,0.6766144328376127,5.0,0.3383072164188063,0,-0.164641,-1.332787,-0.307815,0.077888,0.60969,-0.458246,0.266605,-0.163111,0.0,-0.035959,0.23488067,0,Low Risk
Jaypee Infratech,2019-03-31,0.1228762413154481,0.5443296511106394,0.0282214278099605,0.8145973316405111,0.629058110225049,0.0291998280282729,0.3898521768086087,0.760683386317576,5.0,0.380341693158788,0,-0.444634,-0.35284,0.124001,0.053506,0.87855,0.341738,0.336594,-0.447831,0.0,-0.133458,0.66441894,1,High Risk
Jaypee Infratech,2019-06-30,0.0,0.3851898655088612,0.0232330924096805,0.9612958185024728,0.6481249891647188,0.0219011629898934,0.4052764881572943,0.7798692232941161,5.0,0.389934611647058,0,-0.032353,0.521125,-0.165145,0.124979,0.833602,-0.333999,0.446638,0.338641,0.0,0.013643,0.8884052,1,Severe Risk
Jaypee Infratech,2019-09-30,0.0882189064165785,0.4007230247876487,0.0196809166676433,0.2081456280020359,0.4129163953986638,0.0196384827118246,0.2671203426271372,0.7126720721512969,5.0,0.3563360360756484,0,-0.336924,0.420032,-0.06821,0.025319,-0.551384,0.482744,0.268401,0.013871,0.0,-0.027127,0.63509667,1,High Risk
Jaypee Infratech,2019-12-31,0.2499154906561955,0.4395337763011727,0.0338085391984785,0.5818892302232243,0.4681348714164711,0.0336859140801408,0.6022026567864519,0.6468820119866401,5.0,0.32344100599332,0,0.062887,0.294664,0.189932,0.729072,-0.450714,-0.171863,0.21714,0.105771,0.0,0.077104,0.79921836,1,High Risk
Jaypee Infratech,2020-03-31,0.1456050440069325,0.4053158604990425,0.0344485936318626,0.7737563761954191,0.5081211238786144,0.0378825289530929,0.7299951187099087,0.6533623330611522,5.0,0.3266811665305761,0,0.141923,0.415304,0.111839,0.164209,-0.119509,0.314407,-0.031454,0.020665,0.0,0.004237,0.79397327,1,High Risk
Jaypee Infratech,2020-06-30,0.1996734549940513,3.086555835625691,0.0086350896792023,0.9341698209528746,0.5750312429936112,0.0086666874301349,0.1752724648028511,0.6642422134748177,5.0,0.3321211067374088,0,-0.017062,-3.121254,0.42495,-0.038163,0.523345,0.188256,-0.152738,0.23834,0.0,0.045776,0.17063594,0,Very Safe
Jaypee Infratech,2020-09-30,0.2134130340233717,2.623852113254534,0.0128735019737272,0.6772239068791361,0.5854501990917091,0.0132633348609439,0.1806078068653452,0.696047288013495,5.0,0.3480236440067475,0,0.000458,-3.111312,0.375736,0.043232,0.490288,0.135381,-0.24692,-0.050327,0.0,-0.038163,0.11162974,0,Very Safe
Jaypee Infratech,2020-12-31,0.1973011501773939,3.645280241022257,0.0214276019589424,0.3774183974223228,0.566101734864887,0.021177480200695,0.4430125591745541,0.6669120405917124,5.0,0.3334560202958562,0,-0.034444,-3.090924,-0.30252,0.438482,0.110758,-0.497715,0.373905,-0.076629,0.0,-0.011784,0.05933162,0,Very Safe
Jaypee Infratech,2021-03-31,0.0,2.850501479720136,0.0128570341928951,0.6713177059280178,0.5991812458680011,0.0130248375460772,0.1604608427314046,0.8354237078754149,5.0,0.4177118539377074,0,0.181561,-2.902898,0.356246,0.118006,0.571658,0.162395,-0.288941,0.52901,0.0,0.105086,0.30143958,0,Low Risk
Jaypee Infratech,2021-06-30,0.2466511612049641,3.22150990222063,0.003231463581684,0.4241558822883999,0.4787042229873871,0.0031032046227091,0.0389167378096297,0.7655929060990622,5.0,0.3827964530495311,0,-0.074196,-3.212182,0.254504,0.403735,-0.468528,0.142016,-0.260849,-0.405014,0.0,-0.115979,0.03201325,0,Very Safe
Jaypee Infratech,2021-09-30,0.2722271141031784,1.0764153789113424,0.0048294537737041,0.6993286185224119,0.4070567209163374,0.0043752534919155,0.0865960866429059,0.6559770328852785,5.0,0.3279885164426392,0,-0.163272,-3.010131,0.265877,-0.065597,-0.576454,0.140906,-0.187393,0.282174,0.0,0.105979,0.05312674,0,Very Safe
Jaypee Infratech,2021-12-31,0.2736693781139909,2.82242560153436,0.0187407092230522,0.615620739661707,0.4785963983796645,0.0184672775013735,0.36416563468619,0.6138447835369895,5.0,0.3069223917684947,0,-0.181706,-3.12909,0.191039,0.735287,-0.47809,0.430881,0.331668,-0.157205,0.0,0.010724,0.12796557,0,Very Safe
Jaypee Infratech,2022-03-31,0.2080915980609782,2.131932442645765,0.0107623370787721,0.4911476082186748,0.4060441278265144,0.0098823439872035,0.1838352008837245,0.742815457110655,5.0,0.3714077285553275,0,0.03231,-3.102601,0.234789,0.587912,-0.570291,0.156008,-0.229974,-0.419357,0.0,-0.082011,0.04454064,0,Very Safe
Jaypee Infratech,2022-06-30,0.2764942003460023,4.424007454701857,0.0058334567097385,0.5571819087385417,0.444346809700817,0.0057285962833652,0.1146132946092878,0.6003108597165254,5.0,0.3001554298582627,0,-0.151678,-2.936752,0.257199,0.589308,-0.166435,0.184935,-0.176915,-0.347611,0.0,-0.130356,0.072367296,0,Very Safe
Jaypee Infratech,2022-09-30,0.1501306735287499,3.070504347461867,0.0064193357660721,0.9305433634021928,0.5149257382639453,0.0052557046026047,0.1025960283848278,0.6480580011317659,5.0,0.3240290005658829,0,0.341852,-3.123402,0.427683,-0.019944,-0.195696,0.187102,-0.209674,0.134137,0.0,0.061327,0.11212779,0,Very Safe
Jaypee Infratech,2022-12-31,0.2410614580424732,2.369542125462108,0.0072485009258915,0.6871552953610525,0.5001511458835822,0.0075610778850476,0.1349864330784505,0.6320387461407831,5.0,0.3160193730703916,0,-0.036729,-3.131488,0.354966,-0.038916,-0.158634,0.146177,-0.196775,-0.080298,0.0,0.03311,0.05835056,0,Very Safe
Jet Airways,2014-03-31,0.149808483150855,0.2091543808060542,0.0171053107744853,0.655950022922088,0.4337448061189302,0.0181806701406462,0.231610933242235,0.7827689704336371,5.0,0.3913844852168185,1,0.413056,1.810296,0.411416,0.587732,-0.350008,0.510488,0.063969,0.260653,0.0,0.038463,0.98326683,1,Severe Risk
Jet Airways,2014-06-30,0.1682465340798737,0.197585375011504,0.0087033174889801,0.5950358237131519,0.403613899521235,0.0072135079068973,0.1221218136813485,0.7694995038106461,5.0,0.384749751905323,1,0.032351,1.823177,0.30726,0.719391,-0.462179,0.313152,-0.070201,-0.123436,0.0,-0.029255,0.9446786,1,Severe Risk
Jet Airways,2014-09-30,0.2308415714744486,0.2979969158058138,0.0395864753313804,0.2232955619991798,0.571748763116149,0.0333709552340642,0.6094552989991744,0.8347993582064404,5.0,0.4173996791032202,0,-0.147075,0.702019,0.178516,0.084462,0.313457,-0.117957,0.162252,0.331167,0.0,0.057303,0.86893415,1,Severe Risk
Jet Airways,2014-12-31,0.2325753568839098,0.2429565117557979,0.0354356561115901,0.4067323992649749,0.4486108864311121,0.0323496069251056,0.6698538655016893,0.6629770663418554,5.0,0.3314885331709277,1,0.014302,1.598618,0.194735,0.607694,-0.117864,-0.134806,-0.049701,0.200779,0.0,0.06887,0.9376171,1,Severe Risk
Jet Airways,2015-03-31,0.2901180238579016,0.2632747044035787,0.0114092929233994,0.4004553029409436,0.4891770280847133,0.0114721465444736,0.1982348215921655,0.6080491055218342,5.0,0.3040245527609171,1,-0.347264,1.425559,0.357186,0.538355,-0.242284,0.332604,-0.027444,-0.147886,0.0,0.008899,0.9024854,1,Severe Risk
